run,type,module,name,attrname,attrvalue,value
General-0-20221124-13:43:39-4463,attr,multiLink.sender,fcsMode,enum,"declared,computed",
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasIpv4,,,true
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasIpv6,,,false
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasGn,,,false
General-0-20221124-13:43:39-4463,param,multiLink.sender,forwarding,,,true
General-0-20221124-13:43:39-4463,param,multiLink.sender,multicastForwarding,,,false
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasUdp,,,true
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasTcp,,,true
General-0-20221124-13:43:39-4463,param,multiLink.sender,hasSctp,,,false
General-0-20221124-13:43:39-4463,param,multiLink.sender,numberReaderApps,,,0
General-0-20221124-13:43:39-4463,param,multiLink.sender,numberWriterApps,,,1
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].radioIn[0].channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,typename,,,"""inet.mobility.static.StationaryMobility"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,subjectModule,,,"""^"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,coordinateSystemModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,displayStringTextFormat,,,"""p: %p\nv: %v"""
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,displayStringTextFormat,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,updateDisplayString,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMinX,,,-inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMinX,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMinY,,,-inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMinY,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMinZ,,,-inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMinZ,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMaxX,,,inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMaxX,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMaxY,,,inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMaxY,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,constraintAreaMaxZ,,,inf m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,constraintAreaMaxZ,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialX,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialX,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialY,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialY,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialZ,,,0m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialZ,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialLatitude,,,nan deg
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialLatitude,unit,deg,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialLongitude,,,nan deg
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialLongitude,unit,deg,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialAltitude,,,0m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialAltitude,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialHeading,,,0deg
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialHeading,unit,deg,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialElevation,,,0deg
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialElevation,unit,deg,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initialBank,,,0deg
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].mobility,initialBank,unit,deg,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,initFromDisplayString,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].mobility,updateFromDisplayString,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].interfaceTable,typename,,,"""inet.networklayer.common.InterfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].interfaceTable,displayAddresses,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].cb,typename,,,"""inet.common.MessageDispatcher"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].cb,displayStringTextFormat,,,"""processed %p pk (%l)"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].cb,forwardServiceRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].cb,forwardProtocolRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].bl,typename,,,"""inet.common.MessageDispatcher"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].bl,displayStringTextFormat,,,"""processed %p pk (%l)"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].bl,forwardServiceRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].bl,forwardProtocolRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].li,typename,,,"""inet.common.MessageDispatcher"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].li,displayStringTextFormat,,,"""processed %p pk (%l)"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].li,forwardServiceRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].li,forwardProtocolRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0].lo.upperLayerOut.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0].lo,typename,,,"""inet.linklayer.loopback.Loopback"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0].lo,interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0].lo,mtu,,,4470B
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].lo[0].lo,mtu,unit,B,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0],typename,,,"""inet.linklayer.loopback.LoopbackInterface"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0],displayStringTextFormat,,,"""%a (%i)\n%m"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0],recordPcap,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0],numPcapRecorders,,,0
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].lo[0],interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radioIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac.upperLayerOut.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,typename,,,"""inet.queueing.queue.DropTailQueue"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,packetCapacity,,,100
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,dataCapacity,,,-1b
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].queue,dataCapacity,unit,b,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,comparatorClass,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].queue,bufferModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,typename,,,"""src.csmaca.CsmaCaMacModified"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,radioModule,,,"""^.radio"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,address,,,"""auto"""
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,address,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,fcsMode,,,"""declared"""
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,fcsMode,enum,"declared,computed",
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,useAck,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,bitrate,,,2.7e+07bps
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,bitrate,unit,bps,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,headerLength,,,17B
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,headerLength,unit,B,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,ackLength,,,14B
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,ackLength,unit,B,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,sifsTime,,,1.4e-05s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,sifsTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,slotTime,,,9e-06s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,slotTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,difsTime,,,3.2e-05s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,difsTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,ackTimeout,,,2.71481e-05s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].mac,ackTimeout,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,mtu,,,1500
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,cwMin,,,31
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,cwMax,,,1023
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,cwMulticast,,,31
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,retryLimit,,,0
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,bitErrorRate,,,4e-05
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,ta,,,222
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,ta_enable,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].mac,dependentSignalPaths,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.antenna,typename,,,"""inet.physicallayer.wireless.common.antenna.IsotropicAntenna"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.antenna,mobilityModule,,,"""^.^.^.mobility"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.antenna,numAntennas,,,1
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskTransmitter"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,preambleDuration,,,0s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,preambleDuration,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,headerLength,,,96b
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,headerLength,unit,b,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,bitrate,,,2.7e+07bps
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,bitrate,unit,bps,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,communicationRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,communicationRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,interferenceRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,interferenceRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.transmitter,detectionRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio.transmitter,detectionRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.receiver,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskReceiver"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio.receiver,ignoreInterference,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskRadio"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,radioMediumModule,,,"""radioMedium"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,energySourceModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,initialRadioMode,,,"""off"""
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[0].wlan[0].radio,initialRadioMode,enum,"off,sleep,receiver,transmitter,transceiver",
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,switchingTimes,,,"""ms 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,sendRawBytes,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,separateTransmissionParts,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,separateReceptionParts,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,displayCommunicationRange,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0].radio,displayInterferenceRange,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],typename,,,"""inet.linklayer.common.WirelessInterface"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],displayStringTextFormat,,,"""%a (%i)\n%m"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],recordPcap,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],numPcapRecorders,,,0
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],energySourceModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].wlan[0],protocol,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.transportIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.up.out[0].channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.lp.out[2].channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.ifIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.configurator,typename,,,"""inet.networklayer.configurator.ipv4.Ipv4NodeConfigurator"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.configurator,interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.configurator,routingTableModule,,,"""multiLink.receivers[0].ipv4.routingTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.configurator,networkConfiguratorModule,,,"""configurator"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.configurator,configureRoutingTable,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,typename,,,"""inet.networklayer.ipv4.Ipv4RoutingTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,routerId,,,"""auto"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,netmaskRoutes,,,"""*"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,forwarding,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,multicastForwarding,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,useAdminDist,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.routingTable,routingFile,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.natTable,typename,,,"""inet.networklayer.ipv4.Ipv4NatTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.natTable,networkProtocolModule,,,"""^.ip"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.natTable,config,,,<config/> at content:1
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.up,typename,,,"""inet.common.MessageDispatcher"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.up,displayStringTextFormat,,,"""processed %p pk (%l)"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.up,forwardServiceRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.up,forwardProtocolRegistration,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.igmp,typename,,,"""inet.networklayer.ipv4.Igmpv2"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[0].ipv4.igmp,interfaceTableModule,,,"""multiLink.receivers[0].interfaceTable"""
